A0A087WPF7	TRINITY_DN5521_c0_g1_i1	7.9e-06
A0A0B4J2F2	TRINITY_DN97262_c0_g1_i1	3.6e-10
A0A0F7YZI5	TRINITY_DN115719_c0_g1_i1	8.9e-20
A0A0G2JV04	TRINITY_DN15420_c4_g1_i1	6.0e-94
A0A0G2JZ79	TRINITY_DN4191_c0_g1_i1	9.3e-44
A0A0G2K309	TRINITY_DN133_c15_g1_i1	3.3e-37
A0A0P6JG37	TRINITY_DN13415_c0_g1_i1	2.0e-96
A0A0R4I9Y1	TRINITY_DN98549_c0_g1_i1	3.4e-28
A0A0R4IBK5	TRINITY_DN100235_c0_g1_i1	2.4e-09
A0A0R4IBK5	TRINITY_DN112285_c0_g1_i1	3.3e-17
A0A0R4IBK5	TRINITY_DN71001_c0_g2_i1	8.5e-108
A0A0R4IES7	TRINITY_DN8487_c2_g2_i2	0.0e+00
A0A0R4IES7	TRINITY_DN8487_c2_g2_i3	0.0e+00
A0A0R4IES7	TRINITY_DN8487_c2_g2_i4	1.9e-201
A0A0R4IF99	TRINITY_DN20972_c0_g1_i10	6.5e-09
A0A0R4IF99	TRINITY_DN20972_c0_g1_i2	2.0e-09
A0A0R4IF99	TRINITY_DN20972_c0_g1_i3	6.5e-09
A0A0R4IKJ1	TRINITY_DN19672_c0_g2_i1	5.9e-07
A0A126GUP6	TRINITY_DN27707_c1_g1_i1	2.5e-11
A0A126GUP6	TRINITY_DN629_c0_g1_i6	3.9e-12
A0A140LI88	TRINITY_DN47624_c0_g1_i1	3.0e-06
A0A173GP47	TRINITY_DN109202_c0_g1_i1	6.4e-10
A0A173GP47	TRINITY_DN33029_c0_g1_i1	6.2e-50
A0A173GP47	TRINITY_DN5234_c0_g1_i1	3.3e-09
A0A173GP47	TRINITY_DN5234_c0_g1_i4	2.7e-09
A0A173GP47	TRINITY_DN5234_c0_g1_i5	2.8e-09
A0A173GP47	TRINITY_DN95819_c0_g1_i1	6.9e-06
A0A179H0I7	TRINITY_DN440_c0_g1_i6	4.3e-05
A0A179H0I7	TRINITY_DN440_c0_g1_i7	4.1e-05
A0A179H0J7	TRINITY_DN32230_c0_g1_i12	8.4e-15
A0A1B4XBG9	TRINITY_DN17044_c0_g1_i10	1.0e-15
A0A1B4XBG9	TRINITY_DN17044_c0_g1_i11	1.4e-15
A0A1B4XBG9	TRINITY_DN17044_c0_g1_i13	1.5e-15
A0A1B4XBG9	TRINITY_DN17044_c0_g1_i2	1.0e-15
A0A1B4XBG9	TRINITY_DN17044_c0_g1_i3	1.1e-15
A0A1B4XBG9	TRINITY_DN17044_c0_g1_i6	1.5e-15
A0A1B4XBG9	TRINITY_DN17044_c0_g1_i8	1.2e-15
A0A1D5P556	TRINITY_DN10967_c0_g1_i3	3.0e-96
A0A1D5P556	TRINITY_DN10967_c0_g1_i4	3.1e-96
A0A1D5PRR9	TRINITY_DN6727_c0_g1_i2	6.3e-25
A0A1D5PRR9	TRINITY_DN6727_c0_g1_i4	6.3e-25
A0A1D6IEG9	TRINITY_DN5598_c0_g1_i13	3.4e-16
A0A1F4	TRINITY_DN15970_c0_g2_i5	3.6e-58
A0A1F4	TRINITY_DN15970_c0_g2_i6	5.0e-58
A0A1F4	TRINITY_DN53922_c0_g2_i1	5.6e-102
A0A1F4	TRINITY_DN74201_c0_g1_i1	2.7e-06
A0A1L5BUG8	TRINITY_DN10947_c0_g1_i2	2.4e-27
A0A1L5BUG8	TRINITY_DN10947_c0_g1_i4	5.3e-22
A0A1L8EXB5	TRINITY_DN7640_c0_g2_i2	1.3e-12
A0A1L8EXB5	TRINITY_DN7640_c0_g2_i3	1.4e-135
A0A1L8EXB5	TRINITY_DN7640_c0_g2_i5	1.4e-135
A0A1L8HCK2	TRINITY_DN27605_c1_g1_i3	7.5e-69
A0A1L8HCK2	TRINITY_DN27605_c1_g1_i4	3.4e-66
A0A1L8HFX9	TRINITY_DN103996_c0_g1_i1	2.2e-07
A0A1X9QDU4	TRINITY_DN784_c0_g1_i1	3.3e-13
A0A1X9QDU4	TRINITY_DN784_c0_g1_i11	2.1e-18
A0A1X9QDU4	TRINITY_DN784_c0_g1_i18	2.4e-13
A0A1X9QDU4	TRINITY_DN784_c0_g1_i18	3.2e-13
A0A1X9QDU4	TRINITY_DN784_c0_g1_i2	8.7e-19
A0A1X9QDU4	TRINITY_DN784_c0_g1_i26	2.9e-13
A0A1X9QDU4	TRINITY_DN784_c0_g1_i27	1.8e-18
A0A1X9QDU4	TRINITY_DN784_c0_g1_i33	2.1e-18
A0A1X9QDU4	TRINITY_DN784_c0_g1_i36	2.0e-18
A0A1X9QDU4	TRINITY_DN784_c0_g1_i4	2.2e-13
A0A1X9QDU4	TRINITY_DN784_c0_g1_i5	2.5e-13
A0A1X9QDU4	TRINITY_DN784_c0_g1_i5	3.2e-13
A0A1X9QDU4	TRINITY_DN784_c0_g1_i8	2.1e-18
A0A1X9QDU4	TRINITY_DN784_c0_g1_i9	3.2e-13
A0A2I4HXH5	TRINITY_DN17503_c0_g1_i17	6.6e-36
A0A2I4HXH5	TRINITY_DN17503_c0_g1_i18	6.7e-36
A0A2I4HXH5	TRINITY_DN17503_c0_g1_i19	7.8e-36
A0A8M2	TRINITY_DN14883_c0_g1_i11	1.7e-10
A0A8M2	TRINITY_DN14883_c0_g1_i14	1.6e-10
A0A8M2	TRINITY_DN14883_c0_g1_i19	1.4e-10
A0A8M2	TRINITY_DN14883_c0_g1_i5	1.6e-10
A0A8M2	TRINITY_DN14883_c0_g1_i8	1.4e-10
A0A8M2	TRINITY_DN314_c0_g1_i13	3.0e-12
A0A8M2	TRINITY_DN314_c0_g1_i46	1.1e-11
A0A8M2	TRINITY_DN314_c0_g1_i59	6.5e-12
A0A8M2	TRINITY_DN314_c0_g1_i70	1.1e-11
A0A8M2	TRINITY_DN314_c0_g1_i72	3.2e-12
A0A8M2	TRINITY_DN314_c0_g1_i91	5.6e-12
A0A8M2	TRINITY_DN65821_c0_g1_i2	8.7e-15
A0A8M2	TRINITY_DN65821_c0_g1_i5	9.0e-15
A0AUS0	TRINITY_DN48362_c1_g1_i1	5.6e-32
A0AUS0	TRINITY_DN48362_c1_g1_i3	1.0e-16
A0AV02	TRINITY_DN106512_c0_g1_i1	9.1e-15
A0AVF1	TRINITY_DN48176_c0_g1_i1	3.1e-32
A0AVF1	TRINITY_DN48176_c0_g1_i1	5.1e-11
A0AVF1	TRINITY_DN48176_c0_g1_i2	4.1e-11
A0AVF1	TRINITY_DN48176_c0_g1_i3	5.2e-11
A0AVF1	TRINITY_DN48176_c0_g1_i4	5.4e-11
A0CDD4	TRINITY_DN12327_c0_g1_i15	3.4e-102
A0CDD4	TRINITY_DN12327_c0_g1_i18	2.7e-102
A0CDD4	TRINITY_DN12327_c0_g1_i20	2.2e-102
A0CDD4	TRINITY_DN12327_c0_g1_i32	1.9e-102
A0CDD4	TRINITY_DN12327_c0_g1_i34	2.8e-102
A0CDD4	TRINITY_DN12327_c0_g1_i35	2.9e-102
A0CDD4	TRINITY_DN12327_c0_g1_i40	3.2e-102
A0CDD4	TRINITY_DN12327_c0_g1_i50	3.1e-102
A0JM49	TRINITY_DN3118_c1_g1_i2	3.3e-93
A0JM49	TRINITY_DN3118_c1_g1_i4	7.7e-91
A0JM59	TRINITY_DN12558_c0_g1_i2	2.8e-39
A0JMA9	TRINITY_DN8835_c0_g1_i1	7.5e-105
A0JMA9	TRINITY_DN8835_c0_g1_i2	7.5e-105
A0JMD2	TRINITY_DN541_c0_g1_i4	1.8e-47
A0JMD2	TRINITY_DN541_c0_g1_i5	2.9e-108
A0JML8	TRINITY_DN8471_c0_g1_i1	2.6e-18
A0JML8	TRINITY_DN8471_c0_g1_i2	4.6e-15
A0JML8	TRINITY_DN8471_c0_g1_i5	3.2e-15
A0JML8	TRINITY_DN8471_c0_g1_i6	2.6e-18
A0JML8	TRINITY_DN8471_c0_g1_i7	2.6e-18
A0JMQ7	TRINITY_DN36075_c0_g1_i3	7.9e-12
A0JMQ7	TRINITY_DN36075_c0_g1_i5	6.8e-12
A0JMY5	TRINITY_DN1122_c0_g1_i10	6.6e-25
A0JMY5	TRINITY_DN1122_c0_g1_i10	9.8e-45
A0JMY5	TRINITY_DN1122_c0_g1_i13	1.8e-51
A0JMY5	TRINITY_DN1122_c0_g1_i14	1.8e-51
A0JMY5	TRINITY_DN1122_c0_g1_i18	3.0e-25
A0JMY5	TRINITY_DN1122_c0_g1_i19	4.3e-25
A0JMY5	TRINITY_DN1122_c0_g1_i19	5.1e-34
A0JMY5	TRINITY_DN1122_c0_g1_i2	4.1e-25
A0JMY5	TRINITY_DN1122_c0_g1_i22	2.5e-56
A0JMY5	TRINITY_DN1122_c0_g1_i6	1.8e-51
A0JMY5	TRINITY_DN1122_c0_g1_i7	2.4e-56
A0JMY5	TRINITY_DN1122_c0_g1_i8	9.5e-46
A0JMY5	TRINITY_DN1122_c0_g1_i9	1.7e-51
A0JMZ3	TRINITY_DN61415_c0_g1_i1	5.6e-43
A0JN41	TRINITY_DN63407_c0_g1_i1	2.3e-13
A0JN61	TRINITY_DN4292_c1_g1_i1	1.0e-28
A0JN61	TRINITY_DN4292_c1_g1_i2	1.0e-28
A0JNA3	TRINITY_DN53236_c0_g1_i3	2.2e-216
A0JNA3	TRINITY_DN53236_c0_g1_i5	1.1e-219
A0JNA3	TRINITY_DN53236_c0_g1_i6	1.2e-216
A0JNA3	TRINITY_DN53236_c0_g1_i7	6.7e-10
A0JNI5	TRINITY_DN2929_c6_g1_i1	2.5e-54
A0JNN3	TRINITY_DN18975_c0_g2_i1	1.3e-05
A0JNU3	TRINITY_DN72712_c0_g1_i13	2.1e-31
A0JNU3	TRINITY_DN72712_c0_g1_i20	4.0e-31
A0JNU3	TRINITY_DN72712_c0_g1_i22	4.1e-31
A0JNU3	TRINITY_DN72712_c0_g1_i23	3.3e-31
A0JNU3	TRINITY_DN72712_c0_g1_i3	2.0e-31
A0JNU3	TRINITY_DN72712_c0_g1_i6	1.7e-31
A0JNU3	TRINITY_DN72712_c0_g1_i8	2.1e-31
A0JP85	TRINITY_DN21032_c0_g1_i1	2.8e-185
A0JP85	TRINITY_DN21032_c0_g1_i2	3.0e-185
A0JP85	TRINITY_DN61240_c0_g2_i5	6.2e-16
A0JP86	TRINITY_DN91875_c0_g1_i1	4.4e-15
A0JPA0	TRINITY_DN3918_c3_g1_i1	1.1e-76
A0JPA0	TRINITY_DN3918_c3_g1_i10	1.4e-76
